,time,x,y,z,C,source
1562,2024-11-26 23:39:51+00:00,489694.0,6277646.5,7.5,Y,Loupe
1563,2024-11-26 23:39:51+00:00,489694.0,6277646.5,7.5,Z,Loupe
1564,2024-11-26 23:39:52+00:00,489693.6,6277647.6,7.6,X,Loupe
1565,2024-11-26 23:39:52+00:00,489693.6,6277647.6,7.6,Y,Loupe
1566,2024-11-26 23:39:52+00:00,489693.6,6277647.6,7.6,Z,Loupe
1567,2024-11-26 23:39:53+00:00,489693.2,6277648.9,7.7,X,Loupe
1568,2024-11-26 23:39:53+00:00,489693.2,6277648.9,7.7,Y,Loupe
1569,2024-11-26 23:39:53+00:00,489693.2,6277648.9,7.7,Z,Loupe
1570,2024-11-26 23:39:54+00:00,489693.0,6277650.1,7.8,X,Loupe
1571,2024-11-26 23:39:54+00:00,489693.0,6277650.1,7.8,Y,Loupe
1572,2024-11-26 23:39:54+00:00,489693.0,6277650.1,7.8,Z,Loupe
1573,2024-11-26 23:39:55+00:00,489692.7,6277651.3,7.9,X,Loupe
1574,2024-11-26 23:39:55+00:00,489692.7,6277651.3,7.9,Y,Loupe
1575,2024-11-26 23:39:55+00:00,489692.7,6277651.3,7.9,Z,Loupe
1576,2024-11-26 23:39:56+00:00,489692.4,6277652.5,8.0,X,Loupe
1577,2024-11-26 23:39:56+00:00,489692.4,6277652.5,8.0,Y,Loupe
1578,2024-11-26 23:39:56+00:00,489692.4,6277652.5,8.0,Z,Loupe
1579,2024-11-26 23:39:57+00:00,489692.1,6277653.6,8.0,X,Loupe
1580,2024-11-26 23:39:57+00:00,489692.1,6277653.6,8.0,Y,Loupe
1581,2024-11-26 23:39:57+00:00,489692.1,6277653.6,8.0,Z,Loupe
1582,2024-11-26 23:39:58+00:00,489691.8,6277654.7,8.0,X,Loupe
1583,2024-11-26 23:39:58+00:00,489691.8,6277654.7,8.0,Y,Loupe
1584,2024-11-26 23:39:58+00:00,489691.8,6277654.7,8.0,Z,Loupe
1585,2024-11-26 23:39:59+00:00,489691.5,6277656.0,8.1,X,Loupe
1586,2024-11-26 23:39:59+00:00,489691.5,6277656.0,8.1,Y,Loupe
1587,2024-11-26 23:39:59+00:00,489691.5,6277656.0,8.1,Z,Loupe
1588,2024-11-26 23:40:00+00:00,489691.1,6277657.1,8.2,X,Loupe
1589,2024-11-26 23:40:00+00:00,489691.1,6277657.1,8.2,Y,Loupe
1590,2024-11-26 23:40:00+00:00,489691.1,6277657.1,8.2,Z,Loupe
1591,2024-11-26 23:40:01+00:00,489690.8,6277658.3,8.3,X,Loupe
1592,2024-11-26 23:40:01+00:00,489690.8,6277658.3,8.3,Y,Loupe
1593,2024-11-26 23:40:01+00:00,489690.8,6277658.3,8.3,Z,Loupe
1594,2024-11-26 23:40:02+00:00,489690.5,6277659.5,8.4,X,Loupe
1595,2024-11-26 23:40:02+00:00,489690.5,6277659.5,8.4,Y,Loupe
1596,2024-11-26 23:40:02+00:00,489690.5,6277659.5,8.4,Z,Loupe
1597,2024-11-26 23:40:03+00:00,489690.2,6277660.6,8.4,X,Loupe
1598,2024-11-26 23:40:03+00:00,489690.2,6277660.6,8.4,Y,Loupe
1599,2024-11-26 23:40:03+00:00,489690.2,6277660.6,8.4,Z,Loupe
1600,2024-11-26 23:40:04+00:00,489689.9,6277661.9,8.6,X,Loupe
1601,2024-11-26 23:40:04+00:00,489689.9,6277661.9,8.6,Y,Loupe
1602,2024-11-26 23:40:04+00:00,489689.9,6277661.9,8.6,Z,Loupe
1603,2024-11-26 23:40:05+00:00,489689.6,6277663.1,8.6,X,Loupe
1604,2024-11-26 23:40:05+00:00,489689.6,6277663.1,8.6,Y,Loupe
1605,2024-11-26 23:40:05+00:00,489689.6,6277663.1,8.6,Z,Loupe
1606,2024-11-26 23:40:06+00:00,489689.4,6277664.3,8.6,X,Loupe
1607,2024-11-26 23:40:06+00:00,489689.4,6277664.3,8.6,Y,Loupe
1608,2024-11-26 23:40:06+00:00,489689.4,6277664.3,8.6,Z,Loupe
1609,2024-11-26 23:40:07+00:00,489689.1,6277665.4,8.6,X,Loupe
1610,2024-11-26 23:40:07+00:00,489689.1,6277665.4,8.6,Y,Loupe
1611,2024-11-26 23:40:07+00:00,489689.1,6277665.4,8.6,Z,Loupe
1612,2024-11-26 23:40:08+00:00,489688.8,6277666.5,8.6,X,Loupe
1613,2024-11-26 23:40:08+00:00,489688.8,6277666.5,8.6,Y,Loupe
1614,2024-11-26 23:40:08+00:00,489688.8,6277666.5,8.6,Z,Loupe
1615,2024-11-26 23:40:09+00:00,489688.5,6277667.6,8.7,X,Loupe
1616,2024-11-26 23:40:09+00:00,489688.5,6277667.6,8.7,Y,Loupe
1617,2024-11-26 23:40:09+00:00,489688.5,6277667.6,8.7,Z,Loupe
1618,2024-11-26 23:40:10+00:00,489688.2,6277668.7,8.7,X,Loupe
1619,2024-11-26 23:40:10+00:00,489688.2,6277668.7,8.7,Y,Loupe
1620,2024-11-26 23:40:10+00:00,489688.2,6277668.7,8.7,Z,Loupe
1621,2024-11-26 23:40:11+00:00,489687.8,6277669.7,8.7,X,Loupe
1622,2024-11-26 23:40:11+00:00,489687.8,6277669.7,8.7,Y,Loupe
1623,2024-11-26 23:40:11+00:00,489687.8,6277669.7,8.7,Z,Loupe
1624,2024-11-26 23:40:12+00:00,489687.5,6277670.9,8.7,X,Loupe
1625,2024-11-26 23:40:12+00:00,489687.5,6277670.9,8.7,Y,Loupe
1626,2024-11-26 23:40:12+00:00,489687.5,6277670.9,8.7,Z,Loupe
1627,2024-11-26 23:40:13+00:00,489687.3,6277672.2,8.9,X,Loupe
1628,2024-11-26 23:40:13+00:00,489687.3,6277672.2,8.9,Y,Loupe
1629,2024-11-26 23:40:13+00:00,489687.3,6277672.2,8.9,Z,Loupe
1630,2024-11-26 23:40:14+00:00,489687.0,6277673.3,9.0,X,Loupe
1631,2024-11-26 23:40:14+00:00,489687.0,6277673.3,9.0,Y,Loupe
1632,2024-11-26 23:40:14+00:00,489687.0,6277673.3,9.0,Z,Loupe
1633,2024-11-26 23:40:15+00:00,489686.7,6277674.6,9.0,X,Loupe
1634,2024-11-26 23:40:15+00:00,489686.7,6277674.6,9.0,Y,Loupe
1635,2024-11-26 23:40:15+00:00,489686.7,6277674.6,9.0,Z,Loupe
1636,2024-11-26 23:40:16+00:00,489686.3,6277675.9,9.0,X,Loupe
1637,2024-11-26 23:40:16+00:00,489686.3,6277675.9,9.0,Y,Loupe
1638,2024-11-26 23:40:16+00:00,489686.3,6277675.9,9.0,Z,Loupe
1639,2024-11-26 23:40:17+00:00,489686.0,6277677.1,9.0,X,Loupe
1640,2024-11-26 23:40:17+00:00,489686.0,6277677.1,9.0,Y,Loupe
1641,2024-11-26 23:40:17+00:00,489686.0,6277677.1,9.0,Z,Loupe
1642,2024-11-26 23:40:18+00:00,489685.6,6277678.3,9.0,X,Loupe
1643,2024-11-26 23:40:18+00:00,489685.6,6277678.3,9.0,Y,Loupe
1644,2024-11-26 23:40:18+00:00,489685.6,6277678.3,9.0,Z,Loupe
1645,2024-11-26 23:40:19+00:00,489685.2,6277679.5,9.0,X,Loupe
1646,2024-11-26 23:40:19+00:00,489685.2,6277679.5,9.0,Y,Loupe
1647,2024-11-26 23:40:19+00:00,489685.2,6277679.5,9.0,Z,Loupe
1648,2024-11-26 23:40:20+00:00,489684.9,6277680.7,9.0,X,Loupe
1649,2024-11-26 23:40:20+00:00,489684.9,6277680.7,9.0,Y,Loupe
1650,2024-11-26 23:40:20+00:00,489684.9,6277680.7,9.0,Z,Loupe
1651,2024-11-26 23:40:21+00:00,489684.6,6277681.9,9.1,X,Loupe
1652,2024-11-26 23:40:21+00:00,489684.6,6277681.9,9.1,Y,Loupe
1653,2024-11-26 23:40:21+00:00,489684.6,6277681.9,9.1,Z,Loupe
1654,2024-11-26 23:40:22+00:00,489684.3,6277683.2,9.2,X,Loupe
1655,2024-11-26 23:40:22+00:00,489684.3,6277683.2,9.2,Y,Loupe
1656,2024-11-26 23:40:22+00:00,489684.3,6277683.2,9.2,Z,Loupe
1657,2024-11-26 23:40:23+00:00,489683.9,6277684.4,9.2,X,Loupe
1658,2024-11-26 23:40:23+00:00,489683.9,6277684.4,9.2,Y,Loupe
1659,2024-11-26 23:40:23+00:00,489683.9,6277684.4,9.2,Z,Loupe
1660,2024-11-26 23:40:24+00:00,489683.5,6277685.6,9.2,X,Loupe
1661,2024-11-26 23:40:24+00:00,489683.5,6277685.6,9.2,Y,Loupe
1662,2024-11-26 23:40:24+00:00,489683.5,6277685.6,9.2,Z,Loupe
1663,2024-11-26 23:40:25+00:00,489683.0,6277686.7,9.3,X,Loupe
1664,2024-11-26 23:40:25+00:00,489683.0,6277686.7,9.3,Y,Loupe
1665,2024-11-26 23:40:25+00:00,489683.0,6277686.7,9.3,Z,Loupe
1666,2024-11-26 23:40:26+00:00,489682.5,6277687.9,9.3,X,Loupe
1667,2024-11-26 23:40:26+00:00,489682.5,6277687.9,9.3,Y,Loupe
1668,2024-11-26 23:40:26+00:00,489682.5,6277687.9,9.3,Z,Loupe
1669,2024-11-26 23:40:27+00:00,489682.0,6277689.1,9.3,X,Loupe
1670,2024-11-26 23:40:27+00:00,489682.0,6277689.1,9.3,Y,Loupe
1671,2024-11-26 23:40:27+00:00,489682.0,6277689.1,9.3,Z,Loupe
1672,2024-11-26 23:40:28+00:00,489681.6,6277690.3,9.4,X,Loupe
1673,2024-11-26 23:40:28+00:00,489681.6,6277690.3,9.4,Y,Loupe
1674,2024-11-26 23:40:28+00:00,489681.6,6277690.3,9.4,Z,Loupe
1675,2024-11-26 23:40:29+00:00,489681.1,6277691.5,9.4,X,Loupe
1676,2024-11-26 23:40:29+00:00,489681.1,6277691.5,9.4,Y,Loupe
1677,2024-11-26 23:40:29+00:00,489681.1,6277691.5,9.4,Z,Loupe
1678,2024-11-26 23:40:30+00:00,489680.7,6277692.7,9.5,X,Loupe
1679,2024-11-26 23:40:30+00:00,489680.7,6277692.7,9.5,Y,Loupe
1680,2024-11-26 23:40:30+00:00,489680.7,6277692.7,9.5,Z,Loupe
1681,2024-11-26 23:40:31+00:00,489680.2,6277693.9,9.5,X,Loupe
1682,2024-11-26 23:40:31+00:00,489680.2,6277693.9,9.5,Y,Loupe
1683,2024-11-26 23:40:31+00:00,489680.2,6277693.9,9.5,Z,Loupe
1684,2024-11-26 23:40:32+00:00,489679.8,6277695.0,9.5,X,Loupe
1685,2024-11-26 23:40:32+00:00,489679.8,6277695.0,9.5,Y,Loupe
1686,2024-11-26 23:40:32+00:00,489679.8,6277695.0,9.5,Z,Loupe
1687,2024-11-26 23:40:33+00:00,489679.3,6277696.2,9.6,X,Loupe
1688,2024-11-26 23:40:33+00:00,489679.3,6277696.2,9.6,Y,Loupe
1689,2024-11-26 23:40:33+00:00,489679.3,6277696.2,9.6,Z,Loupe
1690,2024-11-26 23:40:34+00:00,489678.7,6277697.4,9.6,X,Loupe
1691,2024-11-26 23:40:34+00:00,489678.7,6277697.4,9.6,Y,Loupe
1692,2024-11-26 23:40:34+00:00,489678.7,6277697.4,9.6,Z,Loupe
1693,2024-11-26 23:40:35+00:00,489678.2,6277698.6,9.6,X,Loupe
1694,2024-11-26 23:40:35+00:00,489678.2,6277698.6,9.6,Y,Loupe
1695,2024-11-26 23:40:35+00:00,489678.2,6277698.6,9.6,Z,Loupe
1696,2024-11-26 23:40:36+00:00,489677.6,6277699.8,9.7,X,Loupe
1697,2024-11-26 23:40:36+00:00,489677.6,6277699.8,9.7,Y,Loupe
1698,2024-11-26 23:40:36+00:00,489677.6,6277699.8,9.7,Z,Loupe
1699,2024-11-26 23:40:37+00:00,489677.2,6277700.9,9.7,X,Loupe
1700,2024-11-26 23:40:37+00:00,489677.2,6277700.9,9.7,Y,Loupe
1701,2024-11-26 23:40:37+00:00,489677.2,6277700.9,9.7,Z,Loupe
1702,2024-11-26 23:40:38+00:00,489676.7,6277702.1,9.8,X,Loupe
1703,2024-11-26 23:40:38+00:00,489676.7,6277702.1,9.8,Y,Loupe
1704,2024-11-26 23:40:38+00:00,489676.7,6277702.1,9.8,Z,Loupe
1705,2024-11-26 23:40:39+00:00,489676.1,6277703.2,9.8,X,Loupe
1706,2024-11-26 23:40:39+00:00,489676.1,6277703.2,9.8,Y,Loupe
1707,2024-11-26 23:40:39+00:00,489676.1,6277703.2,9.8,Z,Loupe
1708,2024-11-26 23:40:40+00:00,489675.5,6277704.3,9.8,X,Loupe
1709,2024-11-26 23:40:40+00:00,489675.5,6277704.3,9.8,Y,Loupe
1710,2024-11-26 23:40:40+00:00,489675.5,6277704.3,9.8,Z,Loupe
1711,2024-11-26 23:40:41+00:00,489674.9,6277705.4,9.8,X,Loupe
1712,2024-11-26 23:40:41+00:00,489674.9,6277705.4,9.8,Y,Loupe
1713,2024-11-26 23:40:41+00:00,489674.9,6277705.4,9.8,Z,Loupe
1714,2024-11-26 23:40:42+00:00,489674.4,6277706.5,9.9,X,Loupe
1715,2024-11-26 23:40:42+00:00,489674.4,6277706.5,9.9,Y,Loupe
1716,2024-11-26 23:40:42+00:00,489674.4,6277706.5,9.9,Z,Loupe
1717,2024-11-26 23:40:43+00:00,489673.9,6277707.6,9.8,X,Loupe
1718,2024-11-26 23:40:43+00:00,489673.9,6277707.6,9.8,Y,Loupe
1719,2024-11-26 23:40:43+00:00,489673.9,6277707.6,9.8,Z,Loupe
1720,2024-11-26 23:40:44+00:00,489673.3,6277708.8,9.9,X,Loupe
1721,2024-11-26 23:40:44+00:00,489673.3,6277708.8,9.9,Y,Loupe
1722,2024-11-26 23:40:44+00:00,489673.3,6277708.8,9.9,Z,Loupe
1723,2024-11-26 23:40:45+00:00,489672.7,6277709.9,9.9,X,Loupe
1724,2024-11-26 23:40:45+00:00,489672.7,6277709.9,9.9,Y,Loupe
1725,2024-11-26 23:40:45+00:00,489672.7,6277709.9,9.9,Z,Loupe
1726,2024-11-26 23:40:46+00:00,489672.1,6277711.1,9.9,X,Loupe
1727,2024-11-26 23:40:46+00:00,489672.1,6277711.1,9.9,Y,Loupe
1728,2024-11-26 23:40:46+00:00,489672.1,6277711.1,9.9,Z,Loupe
1729,2024-11-26 23:40:47+00:00,489671.4,6277712.3,10.0,X,Loupe
1730,2024-11-26 23:40:47+00:00,489671.4,6277712.3,10.0,Y,Loupe
1731,2024-11-26 23:40:47+00:00,489671.4,6277712.3,10.0,Z,Loupe
1732,2024-11-26 23:40:48+00:00,489670.8,6277713.4,10.0,X,Loupe
1733,2024-11-26 23:40:48+00:00,489670.8,6277713.4,10.0,Y,Loupe
1734,2024-11-26 23:40:48+00:00,489670.8,6277713.4,10.0,Z,Loupe
1735,2024-11-26 23:40:49+00:00,489670.1,6277714.6,10.0,X,Loupe
1736,2024-11-26 23:40:49+00:00,489670.1,6277714.6,10.0,Y,Loupe
1737,2024-11-26 23:40:49+00:00,489670.1,6277714.6,10.0,Z,Loupe
1738,2024-11-26 23:40:50+00:00,489669.5,6277715.8,10.1,X,Loupe
1739,2024-11-26 23:40:50+00:00,489669.5,6277715.8,10.1,Y,Loupe
1740,2024-11-26 23:40:50+00:00,489669.5,6277715.8,10.1,Z,Loupe
1741,2024-11-26 23:40:51+00:00,489668.9,6277716.9,10.0,X,Loupe
1742,2024-11-26 23:40:51+00:00,489668.9,6277716.9,10.0,Y,Loupe
1743,2024-11-26 23:40:51+00:00,489668.9,6277716.9,10.0,Z,Loupe
1744,2024-11-26 23:40:52+00:00,489668.1,6277718.0,10.1,X,Loupe
1745,2024-11-26 23:40:52+00:00,489668.1,6277718.0,10.1,Y,Loupe
1746,2024-11-26 23:40:52+00:00,489668.1,6277718.0,10.1,Z,Loupe
1747,2024-11-26 23:40:53+00:00,489667.5,6277719.1,10.1,X,Loupe
1748,2024-11-26 23:40:53+00:00,489667.5,6277719.1,10.1,Y,Loupe
1749,2024-11-26 23:40:53+00:00,489667.5,6277719.1,10.1,Z,Loupe
1750,2024-11-26 23:40:54+00:00,489666.8,6277720.3,10.1,X,Loupe
1751,2024-11-26 23:40:54+00:00,489666.8,6277720.3,10.1,Y,Loupe
1752,2024-11-26 23:40:54+00:00,489666.8,6277720.3,10.1,Z,Loupe
1753,2024-11-26 23:40:55+00:00,489666.2,6277721.5,10.2,X,Loupe
1754,2024-11-26 23:40:55+00:00,489666.2,6277721.5,10.2,Y,Loupe
1755,2024-11-26 23:40:55+00:00,489666.2,6277721.5,10.2,Z,Loupe
1756,2024-11-26 23:40:56+00:00,489665.6,6277722.6,10.2,X,Loupe
1757,2024-11-26 23:40:56+00:00,489665.6,6277722.6,10.2,Y,Loupe
1758,2024-11-26 23:40:56+00:00,489665.6,6277722.6,10.2,Z,Loupe
1759,2024-11-26 23:40:57+00:00,489664.9,6277723.8,10.2,X,Loupe
1760,2024-11-26 23:40:57+00:00,489664.9,6277723.8,10.2,Y,Loupe
1761,2024-11-26 23:40:57+00:00,489664.9,6277723.8,10.2,Z,Loupe
1762,2024-11-26 23:40:58+00:00,489664.2,6277724.9,10.2,X,Loupe
1763,2024-11-26 23:40:58+00:00,489664.2,6277724.9,10.2,Y,Loupe
1764,2024-11-26 23:40:58+00:00,489664.2,6277724.9,10.2,Z,Loupe
1765,2024-11-26 23:40:59+00:00,489663.4,6277726.0,10.3,X,Loupe
1766,2024-11-26 23:40:59+00:00,489663.4,6277726.0,10.3,Y,Loupe
1767,2024-11-26 23:40:59+00:00,489663.4,6277726.0,10.3,Z,Loupe
1768,2024-11-26 23:41:00+00:00,489662.7,6277727.2,10.2,X,Loupe
1769,2024-11-26 23:41:00+00:00,489662.7,6277727.2,10.2,Y,Loupe
1770,2024-11-26 23:41:00+00:00,489662.7,6277727.2,10.2,Z,Loupe
1771,2024-11-26 23:41:01+00:00,489662.1,6277728.4,10.3,X,Loupe
1772,2024-11-26 23:41:01+00:00,489662.1,6277728.4,10.3,Y,Loupe
1773,2024-11-26 23:41:01+00:00,489662.1,6277728.4,10.3,Z,Loupe
1774,2024-11-26 23:41:02+00:00,489661.4,6277729.5,10.3,X,Loupe
1775,2024-11-26 23:41:02+00:00,489661.4,6277729.5,10.3,Y,Loupe
1776,2024-11-26 23:41:02+00:00,489661.4,6277729.5,10.3,Z,Loupe
1777,2024-11-26 23:41:03+00:00,489660.7,6277730.6,10.3,X,Loupe
1778,2024-11-26 23:41:03+00:00,489660.7,6277730.6,10.3,Y,Loupe
1779,2024-11-26 23:41:03+00:00,489660.7,6277730.6,10.3,Z,Loupe
1780,2024-11-26 23:41:04+00:00,489659.9,6277731.8,10.3,X,Loupe
1781,2024-11-26 23:41:04+00:00,489659.9,6277731.8,10.3,Y,Loupe
1782,2024-11-26 23:41:04+00:00,489659.9,6277731.8,10.3,Z,Loupe
1783,2024-11-26 23:41:05+00:00,489659.1,6277733.0,10.4,X,Loupe
1784,2024-11-26 23:41:05+00:00,489659.1,6277733.0,10.4,Y,Loupe
1785,2024-11-26 23:41:05+00:00,489659.1,6277733.0,10.4,Z,Loupe
1786,2024-11-26 23:41:06+00:00,489658.5,6277734.2,10.5,X,Loupe
1787,2024-11-26 23:41:06+00:00,489658.5,6277734.2,10.5,Y,Loupe
1788,2024-11-26 23:41:06+00:00,489658.5,6277734.2,10.5,Z,Loupe
1789,2024-11-26 23:41:07+00:00,489657.8,6277735.3,10.5,X,Loupe
1790,2024-11-26 23:41:07+00:00,489657.8,6277735.3,10.5,Y,Loupe
1791,2024-11-26 23:41:07+00:00,489657.8,6277735.3,10.5,Z,Loupe
1792,2024-11-26 23:41:08+00:00,489657.1,6277736.4,10.5,X,Loupe
1793,2024-11-26 23:41:08+00:00,489657.1,6277736.4,10.5,Y,Loupe
1794,2024-11-26 23:41:08+00:00,489657.1,6277736.4,10.5,Z,Loupe
1795,2024-11-26 23:41:09+00:00,489656.3,6277737.6,10.5,X,Loupe
1796,2024-11-26 23:41:09+00:00,489656.3,6277737.6,10.5,Y,Loupe
1797,2024-11-26 23:41:09+00:00,489656.3,6277737.6,10.5,Z,Loupe
1798,2024-11-26 23:41:10+00:00,489655.6,6277738.8,10.5,X,Loupe
1799,2024-11-26 23:41:10+00:00,489655.6,6277738.8,10.5,Y,Loupe
1800,2024-11-26 23:41:10+00:00,489655.6,6277738.8,10.5,Z,Loupe
1801,2024-11-26 23:41:11+00:00,489654.9,6277740.0,10.6,X,Loupe
1802,2024-11-26 23:41:11+00:00,489654.9,6277740.0,10.6,Y,Loupe
1803,2024-11-26 23:41:11+00:00,489654.9,6277740.0,10.6,Z,Loupe
1804,2024-11-26 23:41:12+00:00,489654.4,6277741.1,10.7,X,Loupe
1805,2024-11-26 23:41:12+00:00,489654.4,6277741.1,10.7,Y,Loupe
1806,2024-11-26 23:41:12+00:00,489654.4,6277741.1,10.7,Z,Loupe
1807,2024-11-26 23:41:13+00:00,489653.7,6277742.3,10.7,X,Loupe
1808,2024-11-26 23:41:13+00:00,489653.7,6277742.3,10.7,Y,Loupe
1809,2024-11-26 23:41:13+00:00,489653.7,6277742.3,10.7,Z,Loupe
1810,2024-11-26 23:41:14+00:00,489653.0,6277743.5,10.8,X,Loupe
1811,2024-11-26 23:41:14+00:00,489653.0,6277743.5,10.8,Y,Loupe
1812,2024-11-26 23:41:14+00:00,489653.0,6277743.5,10.8,Z,Loupe
1813,2024-11-26 23:41:15+00:00,489652.2,6277744.6,10.8,X,Loupe
1814,2024-11-26 23:41:15+00:00,489652.2,6277744.6,10.8,Y,Loupe
1815,2024-11-26 23:41:15+00:00,489652.2,6277744.6,10.8,Z,Loupe
1816,2024-11-26 23:41:16+00:00,489651.4,6277745.7,10.8,X,Loupe
1817,2024-11-26 23:41:16+00:00,489651.4,6277745.7,10.8,Y,Loupe
1818,2024-11-26 23:41:16+00:00,489651.4,6277745.7,10.8,Z,Loupe
1819,2024-11-26 23:41:17+00:00,489650.7,6277746.9,10.8,X,Loupe
1820,2024-11-26 23:41:17+00:00,489650.7,6277746.9,10.8,Y,Loupe
1821,2024-11-26 23:41:17+00:00,489650.7,6277746.9,10.8,Z,Loupe
1822,2024-11-26 23:41:18+00:00,489650.1,6277748.1,10.9,X,Loupe
1823,2024-11-26 23:41:18+00:00,489650.1,6277748.1,10.9,Y,Loupe
1824,2024-11-26 23:41:18+00:00,489650.1,6277748.1,10.9,Z,Loupe
1825,2024-11-26 23:41:19+00:00,489649.4,6277749.2,10.9,X,Loupe
1826,2024-11-26 23:41:19+00:00,489649.4,6277749.2,10.9,Y,Loupe
1827,2024-11-26 23:41:19+00:00,489649.4,6277749.2,10.9,Z,Loupe
1828,2024-11-26 23:41:20+00:00,489648.7,6277750.4,11.0,X,Loupe
1829,2024-11-26 23:41:20+00:00,489648.7,6277750.4,11.0,Y,Loupe
1830,2024-11-26 23:41:20+00:00,489648.7,6277750.4,11.0,Z,Loupe
1831,2024-11-26 23:41:21+00:00,489648.0,6277751.6,11.0,X,Loupe
1832,2024-11-26 23:41:21+00:00,489648.0,6277751.6,11.0,Y,Loupe
1833,2024-11-26 23:41:21+00:00,489648.0,6277751.6,11.0,Z,Loupe
1834,2024-11-26 23:41:22+00:00,489647.3,6277752.6,11.0,X,Loupe
1835,2024-11-26 23:41:22+00:00,489647.3,6277752.6,11.0,Y,Loupe
1836,2024-11-26 23:41:22+00:00,489647.3,6277752.6,11.0,Z,Loupe
1837,2024-11-26 23:41:23+00:00,489646.5,6277753.7,11.1,X,Loupe
1838,2024-11-26 23:41:23+00:00,489646.5,6277753.7,11.1,Y,Loupe
1839,2024-11-26 23:41:23+00:00,489646.5,6277753.7,11.1,Z,Loupe
1840,2024-11-26 23:41:24+00:00,489645.8,6277754.9,11.1,X,Loupe
1841,2024-11-26 23:41:24+00:00,489645.8,6277754.9,11.1,Y,Loupe
1842,2024-11-26 23:41:24+00:00,489645.8,6277754.9,11.1,Z,Loupe
1843,2024-11-26 23:41:25+00:00,489645.1,6277756.0,11.1,X,Loupe
1844,2024-11-26 23:41:25+00:00,489645.1,6277756.0,11.1,Y,Loupe
1845,2024-11-26 23:41:25+00:00,489645.1,6277756.0,11.1,Z,Loupe
1846,2024-11-26 23:41:26+00:00,489644.4,6277757.2,11.2,X,Loupe
1847,2024-11-26 23:41:26+00:00,489644.4,6277757.2,11.2,Y,Loupe
1848,2024-11-26 23:41:26+00:00,489644.4,6277757.2,11.2,Z,Loupe
1849,2024-11-26 23:41:27+00:00,489643.6,6277758.2,11.2,X,Loupe
1850,2024-11-26 23:41:27+00:00,489643.6,6277758.2,11.2,Y,Loupe
1851,2024-11-26 23:41:27+00:00,489643.6,6277758.2,11.2,Z,Loupe
1852,2024-11-26 23:41:28+00:00,489642.9,6277759.3,11.2,X,Loupe
1853,2024-11-26 23:41:28+00:00,489642.9,6277759.3,11.2,Y,Loupe
1854,2024-11-26 23:41:28+00:00,489642.9,6277759.3,11.2,Z,Loupe
1855,2024-11-26 23:41:29+00:00,489642.2,6277760.5,11.2,X,Loupe
1856,2024-11-26 23:41:29+00:00,489642.2,6277760.5,11.2,Y,Loupe
1857,2024-11-26 23:41:29+00:00,489642.2,6277760.5,11.2,Z,Loupe
1858,2024-11-26 23:41:30+00:00,489641.5,6277761.6,11.2,X,Loupe
1859,2024-11-26 23:41:30+00:00,489641.5,6277761.6,11.2,Y,Loupe
1860,2024-11-26 23:41:30+00:00,489641.5,6277761.6,11.2,Z,Loupe
1861,2024-11-26 23:41:31+00:00,489640.7,6277762.8,11.3,X,Loupe
1862,2024-11-26 23:41:31+00:00,489640.7,6277762.8,11.3,Y,Loupe
1863,2024-11-26 23:41:31+00:00,489640.7,6277762.8,11.3,Z,Loupe
1864,2024-11-26 23:41:32+00:00,489640.0,6277763.9,11.3,X,Loupe
1865,2024-11-26 23:41:32+00:00,489640.0,6277763.9,11.3,Y,Loupe
1866,2024-11-26 23:41:32+00:00,489640.0,6277763.9,11.3,Z,Loupe
1867,2024-11-26 23:41:33+00:00,489639.2,6277765.0,11.3,X,Loupe
1868,2024-11-26 23:41:33+00:00,489639.2,6277765.0,11.3,Y,Loupe
1869,2024-11-26 23:41:33+00:00,489639.2,6277765.0,11.3,Z,Loupe
1870,2024-11-26 23:41:34+00:00,489638.4,6277766.1,11.4,X,Loupe
1871,2024-11-26 23:41:34+00:00,489638.4,6277766.1,11.4,Y,Loupe
1872,2024-11-26 23:41:34+00:00,489638.4,6277766.1,11.4,Z,Loupe
1873,2024-11-26 23:41:35+00:00,489637.6,6277767.3,11.4,X,Loupe
1874,2024-11-26 23:41:35+00:00,489637.6,6277767.3,11.4,Y,Loupe
1875,2024-11-26 23:41:35+00:00,489637.6,6277767.3,11.4,Z,Loupe
1876,2024-11-26 23:41:36+00:00,489636.9,6277768.4,11.4,X,Loupe
1877,2024-11-26 23:41:36+00:00,489636.9,6277768.4,11.4,Y,Loupe
1878,2024-11-26 23:41:36+00:00,489636.9,6277768.4,11.4,Z,Loupe
1879,2024-11-26 23:41:37+00:00,489636.3,6277769.6,11.5,X,Loupe
1880,2024-11-26 23:41:37+00:00,489636.3,6277769.6,11.5,Y,Loupe
1881,2024-11-26 23:41:37+00:00,489636.3,6277769.6,11.5,Z,Loupe
1882,2024-11-26 23:41:38+00:00,489635.5,6277770.8,11.5,X,Loupe
1883,2024-11-26 23:41:38+00:00,489635.5,6277770.8,11.5,Y,Loupe
1884,2024-11-26 23:41:38+00:00,489635.5,6277770.8,11.5,Z,Loupe
1885,2024-11-26 23:41:39+00:00,489634.6,6277771.9,11.5,X,Loupe
1886,2024-11-26 23:41:39+00:00,489634.6,6277771.9,11.5,Y,Loupe
1887,2024-11-26 23:41:39+00:00,489634.6,6277771.9,11.5,Z,Loupe
1888,2024-11-26 23:41:40+00:00,489633.8,6277773.0,11.6,X,Loupe
