,cata_x,cata_y,cata_z,cata_data_source,cata_xx,cata_yy,loupe_x,loupe_y,loupe_z,loupe_C,offset_xy
2026-01-27 03:57:03+00:00,492593.3036489143,6278172.129208707,44.402941557740085,interpolate_xyz,492593.30364895146,6278172.12910561,,,,,
2026-01-27 03:57:04+00:00,492593.6215240359,6278172.285573404,44.41280630873933,interpolate_xyz,492593.62152407237,6278172.285470309,,,,,
2026-01-27 03:57:05+00:00,492593.9393991574,6278172.4419381,44.42267105973857,interpolate_xyz,492593.93939919415,6278172.441835005,,,,,
2026-01-27 03:57:06+00:00,492594.25727427896,6278172.598302797,44.43253581073781,interpolate_xyz,492594.25727431686,6278172.598199701,,,,,
2026-01-27 03:57:07+00:00,492594.57514940045,6278172.754667494,44.44240056173706,interpolate_xyz,492594.5751494381,6278172.754564397,,,,,
2026-01-27 03:57:08+00:00,492594.893024522,6278172.9110321915,44.4522653127363,interpolate_xyz,492594.89302456024,6278172.910929093,,,,,
2026-01-27 03:57:09+00:00,492595.21089964354,6278173.0673968885,44.46213006373554,interpolate_xyz,492595.2108996809,6278173.067293791,,,,,
2026-01-27 03:57:10+00:00,492595.5287747651,6278173.223761586,44.47199481473479,interpolate_xyz,492595.5287748025,6278173.223658489,,,,,
2026-01-27 03:57:11+00:00,492595.8466498866,6278173.380126283,44.481859565734034,interpolate_xyz,492595.846649925,6278173.380023185,,,,,
2026-01-27 03:57:12+00:00,492596.1645250081,6278173.53649098,44.491724316733276,interpolate_xyz,492596.164525046,6278173.536387881,,,,,
2026-01-27 03:57:13+00:00,492596.48240012967,6278173.692855677,44.50158906773252,interpolate_xyz,492596.4824001679,6278173.692752579,,,,,
2026-01-27 03:57:14+00:00,492596.8002752512,6278173.849220374,44.511453818731766,interpolate_xyz,492596.80027528835,6278173.849117277,,,,,
2026-01-27 03:57:15+00:00,492597.1181503727,6278174.005585071,44.52131856973101,interpolate_xyz,492597.11815040966,6278174.005481973,,,,,
2026-01-27 03:57:16+00:00,492597.43602549424,6278174.161949768,44.53118332073025,interpolate_xyz,492597.4360255319,6278174.16184667,,,,,
2026-01-27 03:57:17+00:00,492597.7539006158,6278174.318314465,44.5410480717295,interpolate_xyz,492597.7539006527,6278174.318211369,,,,,
2026-01-27 03:57:18+00:00,492598.0717757373,6278174.474679162,44.55091282272874,interpolate_xyz,492598.07177577436,6278174.474576065,,,,,
2026-01-27 03:57:19+00:00,492598.3896508588,6278174.631043859,44.56077757372798,interpolate_xyz,492598.38965089695,6278174.630940761,,,,,
2026-01-27 03:57:20+00:00,492598.70752598037,6278174.787408556,44.570642324727224,interpolate_xyz,492598.7075260181,6278174.787305458,,,,,
2026-01-27 03:57:21+00:00,492599.0254011019,6278174.943773253,44.58050707572647,interpolate_xyz,492599.0254011401,6278174.943670156,,,,,
2026-01-27 03:57:22+00:00,492599.3432762234,6278175.10013795,44.590371826725715,interpolate_xyz,492599.34327626065,6278175.100034853,,,,,
2026-01-27 03:57:23+00:00,492599.66115134495,6278175.256502647,44.60023657772496,interpolate_xyz,492599.6611513821,6278175.2563995505,,,,,
2026-01-27 03:57:24+00:00,492599.9790264665,6278175.412867344,44.610101328724205,interpolate_xyz,492599.97902650444,6278175.4127642475,,,,,
2026-01-27 03:57:25+00:00,492600.29690158804,6278175.56923204,44.61996607972345,interpolate_xyz,492600.2969016253,6278175.569128944,,,,,
2026-01-27 03:57:26+00:00,492600.6147767095,6278175.725596737,44.62983083072269,interpolate_xyz,492600.61477674707,6278175.72549364,,,,,
2026-01-27 03:57:27+00:00,492600.93265183107,6278175.881961434,44.63969558172194,interpolate_xyz,492600.9326518674,6278175.881858338,,,,,
2026-01-27 03:57:28+00:00,492601.2505269526,6278176.038326131,44.64956033272118,interpolate_xyz,492601.250526991,6278176.038223034,,,,,
2026-01-27 03:57:29+00:00,492601.5684020741,6278176.194690828,44.65942508372042,interpolate_xyz,492601.5684021107,6278176.194587732,,,,,
2026-01-27 03:57:30+00:00,492601.88627719565,6278176.351055525,44.66928983471966,interpolate_xyz,492601.8862772337,6278176.350952428,,,,,
2026-01-27 03:57:31+00:00,492602.2041523172,6278176.507420222,44.67915458571891,interpolate_xyz,492602.20415235526,6278176.507317125,,,,,
2026-01-27 03:57:32+00:00,492602.52202743874,6278176.663784919,44.689019336718154,interpolate_xyz,492602.5220274754,6278176.663681822,,,,,
2026-01-27 03:57:33+00:00,492602.8399025602,6278176.820149616,44.698884087717396,interpolate_xyz,492602.8399025964,6278176.82004652,,,,,
2026-01-27 03:57:34+00:00,492603.1577776818,6278176.976514313,44.708748838716645,interpolate_xyz,492603.15777771827,6278176.976411218,,,,,
2026-01-27 03:57:35+00:00,492603.4756528033,6278177.13287901,44.718613589715886,interpolate_xyz,492603.47565284104,6278177.132775913,,,,,
2026-01-27 03:57:36+00:00,492603.79352792486,6278177.289243707,44.72847834071513,interpolate_xyz,492603.79352796235,6278177.28914061,,,,,
2026-01-27 03:57:37+00:00,492604.11140304635,6278177.445608404,44.73834309171437,interpolate_xyz,492604.1114030846,6278177.445505306,,,,,
2026-01-27 03:57:38+00:00,492604.4292781679,6278177.6019731015,44.74820784271362,interpolate_xyz,492604.4292782053,6278177.601870005,,,,,
2026-01-27 03:57:39+00:00,492604.74715328944,6278177.7583377985,44.75807259371286,interpolate_xyz,492604.747153327,6278177.758234703,,,,,
2026-01-27 03:57:40+00:00,492605.0650284109,6278177.914702496,44.7679373447121,interpolate_xyz,492605.06502844713,6278177.914599398,,,,,
2026-01-27 03:57:41+00:00,492605.3829035325,6278178.071067193,44.77780209571135,interpolate_xyz,492605.3829035706,6278178.070964095,,,,,
2026-01-27 03:57:42+00:00,492605.700778654,6278178.22743189,44.78766684671059,interpolate_xyz,492605.7007786902,6278178.227328793,,,,,
2026-01-27 03:57:43+00:00,492606.01865377557,6278178.383796587,44.797531597709835,interpolate_xyz,492606.0186538131,6278178.38369349,,,,,
2026-01-27 03:57:44+00:00,492606.33652889705,6278178.540161284,44.80739634870908,interpolate_xyz,492606.33652893454,6278178.540058187,,,,,
2026-01-27 03:57:45+00:00,492606.6544040186,6278178.696525981,44.817261099708325,interpolate_xyz,492606.65440405684,6278178.696422884,,,,,
2026-01-27 03:57:46+00:00,492606.97227914014,6278178.852890677,44.82712585070757,interpolate_xyz,492606.97227917775,6278178.85278758,,,,,
2026-01-27 03:57:47+00:00,492607.2901542617,6278179.009255374,44.83699060170681,interpolate_xyz,492607.29015429947,6278179.009152278,,,,,
2026-01-27 03:57:48+00:00,492607.6080293832,6278179.165620071,44.84685535270606,interpolate_xyz,492607.6080294198,6278179.165516974,,,,,
2026-01-27 03:57:49+00:00,492607.9259045047,6278179.321984768,44.8567201037053,interpolate_xyz,492607.925904541,6278179.321881672,,,,,
2026-01-27 03:57:50+00:00,492608.24377962627,6278179.478349465,44.86658485470454,interpolate_xyz,492608.24377966305,6278179.4782463685,,,,,
2026-01-27 03:57:51+00:00,492608.56165474775,6278179.634714162,44.87644960570378,interpolate_xyz,492608.56165478606,6278179.634611065,,,,,
2026-01-27 03:57:52+00:00,492608.8795298693,6278179.791078859,44.88631435670303,interpolate_xyz,492608.87952990754,6278179.790975761,,,,,
2026-01-27 03:57:53+00:00,492609.19740499085,6278179.947443556,44.896179107702274,interpolate_xyz,492609.19740502763,6278179.94734046,,,,,
2026-01-27 03:57:54+00:00,492609.5152801124,6278180.103808253,44.906043858701516,interpolate_xyz,492609.5152801486,6278180.103705157,,,,,
2026-01-27 03:57:55+00:00,492609.8331552339,6278180.26017295,44.915908609700764,interpolate_xyz,492609.83315527043,6278180.260069855,,,,,
2026-01-27 03:57:56+00:00,492610.1510303554,6278180.416537647,44.925773360700006,interpolate_xyz,492610.1510303932,6278180.416434551,,,,,
2026-01-27 03:57:57+00:00,492610.46890547697,6278180.572902344,44.93563811169925,interpolate_xyz,492610.4689055145,6278180.572799247,,,,,
2026-01-27 03:57:58+00:00,492610.7867805985,6278180.729267041,44.94550286269849,interpolate_xyz,492610.7867806367,6278180.729163945,,,,,
2026-01-27 03:57:59+00:00,492611.10465572,6278180.885631738,44.95536761369774,interpolate_xyz,492611.10465575743,6278180.885528642,,,,,
2026-01-27 03:58:00+00:00,492611.42253084155,6278181.041996435,44.96523236469698,interpolate_xyz,492611.42253087903,6278181.041893339,,,,,
2026-01-27 03:58:01+00:00,492611.7404059631,6278181.198361132,44.97509711569622,interpolate_xyz,492611.74040599924,6278181.198258035,,,,,
2026-01-27 03:58:02+00:00,492612.0582810846,6278181.354725829,44.98496186669547,interpolate_xyz,492612.05828112265,6278181.354622733,,,,,
2026-01-27 03:58:03+00:00,492612.3761562061,6278181.511090526,44.99482661769471,interpolate_xyz,492612.3761562422,6278181.510987429,,,,,
2026-01-27 03:58:04+00:00,492612.6940313277,6278181.667455223,45.004691368693955,interpolate_xyz,492612.6940313651,6278181.667352127,,,,,
2026-01-27 03:58:05+00:00,492613.0119064492,6278181.82381992,45.0145561196932,interpolate_xyz,492613.01190648647,6278181.823716825,,,,,
2026-01-27 03:58:06+00:00,492613.3297815707,6278181.9801846165,45.024420870692445,interpolate_xyz,492613.3297816088,6278181.980081521,,,,,
2026-01-27 03:58:07+00:00,492613.64765669225,6278182.136549314,45.03428562169169,interpolate_xyz,492613.6476567296,6278182.136446216,,,,,
2026-01-27 03:58:08+00:00,492613.9655318138,6278182.292914011,45.04415037269093,interpolate_xyz,492613.96553185134,6278182.292810913,,,,,
2026-01-27 03:58:09+00:00,492614.28340693534,6278182.449278708,45.05401512369018,interpolate_xyz,492614.2834069716,6278182.449175611,,,,,
2026-01-27 03:58:10+00:00,492614.6012820568,6278182.605643405,45.06387987468942,interpolate_xyz,492614.60128209513,6278182.605540308,,,,,
2026-01-27 03:58:11+00:00,492614.9191571784,6278182.762008102,45.07374462568866,interpolate_xyz,492614.91915721487,6278182.761905005,,,,,
2026-01-27 03:58:12+00:00,492615.2370322999,6278182.918372799,45.0836093766879,interpolate_xyz,492615.2370323378,6278182.918269703,,,,,
2026-01-27 03:58:13+00:00,492615.5549074214,6278183.074737496,45.09347412768715,interpolate_xyz,492615.5549074593,6278183.074634399,,,,,
2026-01-27 03:58:14+00:00,492615.87278254295,6278183.231102193,45.103338878686394,interpolate_xyz,492615.87278257933,6278183.230999096,,,,,
2026-01-27 03:58:15+00:00,492616.1906576645,6278183.38746689,45.113203629685636,interpolate_xyz,492616.1906577027,6278183.387363794,,,,,
2026-01-27 03:58:16+00:00,492616.50853278604,6278183.543831587,45.123068380684884,interpolate_xyz,492616.50853282213,6278183.54372849,,,,,
2026-01-27 03:58:17+00:00,492616.82640790753,6278183.700196284,45.132933131684126,interpolate_xyz,492616.82640794484,6278183.700093187,,,,,
2026-01-27 03:58:18+00:00,492617.1442830291,6278183.856560981,45.14279788268337,interpolate_xyz,492617.14428306615,6278183.8564578835,,,,,
2026-01-27 03:58:19+00:00,492617.4621581506,6278184.012925678,45.15266263368261,interpolate_xyz,492617.4621581883,6278184.012822581,,,,,
2026-01-27 03:58:20+00:00,492617.78003327217,6278184.169290375,45.16252738468186,interpolate_xyz,492617.780033309,6278184.169187278,,,,,
2026-01-27 03:58:21+00:00,492618.09790839365,6278184.325655072,45.1723921356811,interpolate_xyz,492618.0979084306,6278184.3255519755,,,,,
2026-01-27 03:58:22+00:00,492618.4157835152,6278184.482019769,45.18225688668034,interpolate_xyz,492618.4157835531,6278184.481916672,,,,,
2026-01-27 03:58:23+00:00,492618.73365863675,6278184.638384466,45.19212163767959,interpolate_xyz,492618.7336586742,6278184.638281368,,,,,
2026-01-27 03:58:24+00:00,492619.05153375823,6278184.794749163,45.20198638867883,interpolate_xyz,492619.05153379607,6278184.794646068,,,,,
2026-01-27 03:58:25+00:00,492619.3694088798,6278184.95111386,45.211851139678075,interpolate_xyz,492619.36940891657,6278184.951010763,,,,,
2026-01-27 03:58:26+00:00,492619.6872840013,6278185.107478557,45.22171589067732,interpolate_xyz,492619.68728403794,6278185.10737546,,,,,
2026-01-27 03:58:27+00:00,492620.00515912287,6278185.263843253,45.231580641676565,interpolate_xyz,492620.0051591602,6278185.263740157,,,,,
2026-01-27 03:58:28+00:00,492620.32303424436,6278185.42020795,45.24144539267581,interpolate_xyz,492620.323034281,6278185.420104854,,,,,
2026-01-27 03:58:29+00:00,492620.6409093659,6278185.576572647,45.25131014367505,interpolate_xyz,492620.64090940275,6278185.57646955,,,,,
2026-01-27 03:58:30+00:00,492620.95878448745,6278185.732937344,45.2611748946743,interpolate_xyz,492620.95878452534,6278185.732834248,,,,,
2026-01-27 03:58:31+00:00,492621.276659609,6278185.889302041,45.27103964567354,interpolate_xyz,492621.2766596465,6278185.889198944,,,,,
2026-01-27 03:58:32+00:00,492621.5945347305,6278186.045666738,45.28090439667278,interpolate_xyz,492621.5945347685,6278186.045563642,,,,,
2026-01-27 03:58:33+00:00,492621.912409852,6278186.202031435,45.29076914767202,interpolate_xyz,492621.9124098891,6278186.201928338,,,,,
2026-01-27 03:58:34+00:00,492622.2302849736,6278186.3583961325,45.30063389867127,interpolate_xyz,492622.2302850106,6278186.358293035,,,,,
2026-01-27 03:58:35+00:00,492622.54816009506,6278186.5147608295,45.310498649670514,interpolate_xyz,492622.54816013295,6278186.514657733,,,,,
2026-01-27 03:58:36+00:00,492622.8660352166,6278186.671125527,45.320363400669756,interpolate_xyz,492622.86603525386,6278186.67102243,,,,,
2026-01-27 03:58:37+00:00,492623.18391033815,6278186.827490224,45.330228151669004,interpolate_xyz,492623.18391037564,6278186.827387127,,,,,
2026-01-27 03:58:38+00:00,492623.5017854597,6278186.983854921,45.340092902668246,interpolate_xyz,492623.501785496,6278186.983751824,,,,,
2026-01-27 03:58:39+00:00,492623.8196605812,6278187.140219618,45.34995765366749,interpolate_xyz,492623.8196606173,6278187.14011652,,,,,
2026-01-27 03:58:40+00:00,492624.1375357027,6278187.296584315,45.35982240466673,interpolate_xyz,492624.1375357394,6278187.296481219,,,,,
2026-01-27 03:58:41+00:00,492624.4554108243,6278187.452949012,45.36968715566598,interpolate_xyz,492624.45541086246,6278187.452845916,,,,,
2026-01-27 03:58:42+00:00,492624.7732859458,6278187.609313709,45.37955190666522,interpolate_xyz,492624.773285984,6278187.609210611,,,,,
2026-01-27 03:58:43+00:00,492625.0911610673,6278187.765678406,45.38941665766446,interpolate_xyz,492625.09116110415,6278187.76557531,,,,,
2026-01-27 03:58:44+00:00,492625.40903618885,6278187.922043103,45.39928140866371,interpolate_xyz,492625.4090362252,6278187.921940006,,,,,
2026-01-27 03:58:45+00:00,492625.7269113104,6278188.0784078,45.40914615966295,interpolate_xyz,492625.72691134707,6278188.078304704,,,,,
2026-01-27 03:58:46+00:00,492626.0447864319,6278188.234772497,45.419010910662195,interpolate_xyz,492626.0447864699,6278188.2346694,,,,,
2026-01-27 03:58:47+00:00,492626.36266155343,6278188.391137193,45.428875661661436,interpolate_xyz,492626.3626615912,6278188.3910340965,,,,,
2026-01-27 03:58:48+00:00,492626.680536675,6278188.54750189,45.438740412660685,interpolate_xyz,492626.6805367111,6278188.547398793,,,,,
2026-01-27 03:58:49+00:00,492626.9984117965,6278188.703866587,45.44860516365993,interpolate_xyz,492626.99841183424,6278188.7037634915,,,,,
2026-01-27 03:58:50+00:00,492627.316286918,6278188.860231284,45.45846991465917,interpolate_xyz,492627.31628695596,6278188.860128188,,,,,
2026-01-27 03:58:51+00:00,492627.63416203955,6278189.016595981,45.46833466565842,interpolate_xyz,492627.63416207617,6278189.016492885,,,,,
2026-01-27 03:58:52+00:00,492627.9520371611,6278189.172960678,45.47819941665766,interpolate_xyz,492627.9520371973,6278189.172857582,,,,,
2026-01-27 03:58:53+00:00,492628.26991228265,6278189.329325375,45.4880641676569,interpolate_xyz,492628.2699123193,6278189.329222279,,,,,
2026-01-27 03:58:54+00:00,492628.58778740413,6278189.485690072,45.49792891865614,interpolate_xyz,492628.5877874422,6278189.485586977,,,,,
2026-01-27 03:58:55+00:00,492628.9056625257,6278189.642054769,45.50779366965539,interpolate_xyz,492628.9056625637,6278189.641951673,,,,,
2026-01-27 03:58:56+00:00,492629.2235376472,6278189.798419466,45.517658420654634,interpolate_xyz,492629.22353768366,6278189.798316369,,,,,
2026-01-27 03:58:57+00:00,492629.5414127687,6278189.954784163,45.527523171653876,interpolate_xyz,492629.5414128069,6278189.954681067,,,,,
2026-01-27 03:58:58+00:00,492629.85928789026,6278190.11114886,45.537387922653124,interpolate_xyz,492629.85928792635,6278190.111045763,,,,,
2026-01-27 03:58:59+00:00,492630.1771630118,6278190.267513557,45.547252673652366,interpolate_xyz,492630.177163049,6278190.267410461,,,,,
2026-01-27 03:59:00+00:00,492630.49503813335,6278190.423878254,45.55711742465161,interpolate_xyz,492630.49503817025,6278190.423775159,,,,,
2026-01-27 03:59:01+00:00,492630.81291325483,6278190.580242951,45.56698217565085,interpolate_xyz,492630.8129132924,6278190.580139855,,,,,
2026-01-27 03:59:02+00:00,492631.1307883764,6278190.736607648,45.5768469266501,interpolate_xyz,492631.130788413,6278190.736504553,,,,,
2026-01-27 03:59:03+00:00,492631.4486634979,6278190.892972345,45.58671167764934,interpolate_xyz,492631.4486635346,6278190.892869248,,,,,
2026-01-27 03:59:04+00:00,492631.7665386195,6278191.0493370425,45.59657642864858,interpolate_xyz,492631.766538657,6278191.049233945,,,,,
2026-01-27 03:59:05+00:00,492632.08441374096,6278191.2057017395,45.60644117964783,interpolate_xyz,492632.08441377804,6278191.205598643,,,,,
2026-01-27 03:59:06+00:00,492632.4022888625,6278191.362066437,45.61630593064707,interpolate_xyz,492632.40228889993,6278191.361963339,,,,,
2026-01-27 03:59:07+00:00,492632.72016398405,6278191.518431133,45.626170681646315,interpolate_xyz,492632.7201640203,6278191.518328036,,,,,
2026-01-27 03:59:08+00:00,492633.03803910554,6278191.67479583,45.636035432645556,interpolate_xyz,492633.0380391417,6278191.674692733,,,,,
2026-01-27 03:59:09+00:00,492633.3559142271,6278191.831160527,45.645900183644805,interpolate_xyz,492633.35591426387,6278191.83105743,,,,,
2026-01-27 03:59:10+00:00,492633.6737893486,6278191.987525224,45.65576493464405,interpolate_xyz,492633.67378938466,6278191.987422127,,,,,
2026-01-27 03:59:11+00:00,492633.9916644702,6278192.143889921,45.66562968564329,interpolate_xyz,492633.9916645063,6278192.143786824,,,,,
2026-01-27 03:59:12+00:00,492634.30953959166,6278192.300254618,45.67549443664254,interpolate_xyz,492634.30953962886,6278192.300151521,,,,,
2026-01-27 03:59:13+00:00,492634.6274147132,6278192.456619315,45.68535918764178,interpolate_xyz,492634.62741474994,6278192.4565162165,,,,,
2026-01-27 03:59:14+00:00,492634.94528983475,6278192.612984012,45.69522393864102,interpolate_xyz,492634.94528987195,6278192.612880915,,,,,
2026-01-27 03:59:15+00:00,492635.2631649563,6278192.769348709,45.70508868964026,interpolate_xyz,492635.2631649925,6278192.769245613,,,,,
2026-01-27 03:59:16+00:00,492635.5810400778,6278192.925713406,45.71495344063951,interpolate_xyz,492635.58104011393,6278192.925610311,,,,,
2026-01-27 03:59:17+00:00,492635.89891519933,6278193.082078103,45.724818191638754,interpolate_xyz,492635.89891523623,6278193.081975006,,,,,
2026-01-27 03:59:18+00:00,492636.2167903209,6278193.2384428,45.734682942637995,interpolate_xyz,492636.2167903571,6278193.238339702,,,,,
2026-01-27 03:59:19+00:00,492636.53466544236,6278193.394807497,45.744547693637244,interpolate_xyz,492636.53466547886,6278193.3947044015,,,,,
2026-01-27 03:59:20+00:00,492636.8525405639,6278193.551172194,45.754412444636486,interpolate_xyz,492636.8525406015,6278193.551069098,,,,,
2026-01-27 03:59:21+00:00,492637.17041568545,6278193.707536891,45.76427719563573,interpolate_xyz,492637.1704157227,6278193.707433794,,,,,
2026-01-27 03:59:22+00:00,492637.488290807,6278193.863901588,45.77414194663497,interpolate_xyz,492637.48829084483,6278193.863798492,,,,,
2026-01-27 03:59:23+00:00,492637.8061659285,6278194.020266285,45.78400669763422,interpolate_xyz,492637.80616596545,6278194.020163189,,,,,
2026-01-27 03:59:24+00:00,492638.12404105003,6278194.176630982,45.79387144863346,interpolate_xyz,492638.124041087,6278194.176527886,,,,,
2026-01-27 03:59:25+00:00,492638.4419161716,6278194.332995679,45.8037361996327,interpolate_xyz,492638.4419162094,6278194.332892584,,,,,
2026-01-27 03:59:26+00:00,492638.7597912931,6278194.489360376,45.81360095063195,interpolate_xyz,492638.7597913304,6278194.48925728,,,,,
2026-01-27 03:59:27+00:00,492639.0776664146,6278194.645725073,45.82346570163119,interpolate_xyz,492639.0776664523,6278194.645621978,,,,,
2026-01-27 03:59:28+00:00,492639.39554153616,6278194.802089769,45.833330452630435,interpolate_xyz,492639.39554157265,6278194.801986672,,,,,
2026-01-27 03:59:29+00:00,492639.7134166577,6278194.958454466,45.843195203629676,interpolate_xyz,492639.71341669396,6278194.95835137,,,,,
2026-01-27 03:59:30+00:00,492640.0312917792,6278195.114819163,45.853059954628925,interpolate_xyz,492640.03129181615,6278195.114716068,,,,,
2026-01-27 03:59:31+00:00,492640.34916690073,6278195.2711838605,45.86292470562817,interpolate_xyz,492640.3491669369,6278195.271080765,,,,,
2026-01-27 03:59:32+00:00,492640.6670420223,6278195.4275485575,45.87278945662741,interpolate_xyz,492640.66704205854,6278195.427445462,,,,,
2026-01-27 03:59:33+00:00,492640.9849171438,6278195.583913255,45.88265420762666,interpolate_xyz,492640.9849171811,6278195.583810157,,,,,
2026-01-27 03:59:34+00:00,492641.3027922653,6278195.740277952,45.8925189586259,interpolate_xyz,492641.30279230216,6278195.740174854,,,,,
2026-01-27 03:59:35+00:00,492641.62066738686,6278195.896642649,45.90238370962514,interpolate_xyz,492641.6206674241,6278195.896539552,,,,,
2026-01-27 03:59:36+00:00,492641.9385425084,6278196.053007346,45.91224846062438,interpolate_xyz,492641.9385425446,6278196.052904248,,,,,
2026-01-27 03:59:37+00:00,492642.25641762995,6278196.209372043,45.92211321162363,interpolate_xyz,492642.25641766604,6278196.209268948,,,,,
2026-01-27 03:59:38+00:00,492642.57429275144,6278196.36573674,45.931977962622874,interpolate_xyz,492642.57429278834,6278196.365633642,,,,,
2026-01-27 03:59:39+00:00,492642.892167873,6278196.522101437,45.941842713622115,interpolate_xyz,492642.8921679092,6278196.52199834,,,,,
2026-01-27 03:59:40+00:00,492643.2100429945,6278196.678466134,45.951707464621364,interpolate_xyz,492643.2100430309,6278196.678363036,,,,,
2026-01-27 03:59:41+00:00,492643.527918116,6278196.834830831,45.961572215620606,interpolate_xyz,492643.52791815356,6278196.834727734,,,,,
2026-01-27 03:59:42+00:00,492643.84579323756,6278196.991195528,45.97143696661985,interpolate_xyz,492643.8457932747,6278196.991092431,,,,,
2026-01-27 03:59:43+00:00,492644.1636683591,6278197.147560225,45.98130171761909,interpolate_xyz,492644.16366839677,6278197.147457127,,,,,
2026-01-27 03:59:44+00:00,492644.48154348065,6278197.303924922,45.99116646861834,interpolate_xyz,492644.4815435174,6278197.303821825,,,,,
2026-01-27 03:59:45+00:00,492644.79941860214,6278197.460289619,46.00103121961758,interpolate_xyz,492644.7994186389,6278197.460186523,,,,,
2026-01-27 03:59:46+00:00,492645.1172937237,6278197.616654316,46.01089597061682,interpolate_xyz,492645.1172937613,6278197.6165512195,,,,,
2026-01-27 03:59:47+00:00,492645.43516884523,6278197.773019013,46.02076072161607,interpolate_xyz,492645.43516888225,6278197.7729159165,,,,,
2026-01-27 03:59:48+00:00,492645.7530439668,6278197.929383709,46.03062547261531,interpolate_xyz,492645.7530440041,6278197.929280613,,,,,
2026-01-27 03:59:49+00:00,492646.07091908826,6278198.085748406,46.040490223614555,interpolate_xyz,492646.07091912447,6278198.085645309,,,,,
2026-01-27 03:59:50+00:00,492646.3887942098,6278198.242113103,46.050354974613796,interpolate_xyz,492646.3887942458,6278198.242010007,,,,,
2026-01-27 03:59:51+00:00,492646.70666933135,6278198.3984778,46.060219725613045,interpolate_xyz,492646.7066693679,6278198.398374705,,,,,
2026-01-27 03:59:52+00:00,492647.02454445284,6278198.554842497,46.07008447661229,interpolate_xyz,492647.024544491,6278198.554739401,,,,,
2026-01-27 03:59:53+00:00,492647.3424195744,6278198.711207194,46.07994922761153,interpolate_xyz,492647.34241961024,6278198.711104097,,,,,
2026-01-27 03:59:54+00:00,492647.66029469593,6278198.867571891,46.08981397861078,interpolate_xyz,492647.6602947328,6278198.867468795,,,,,
2026-01-27 03:59:55+00:00,492647.9781698175,6278199.023936588,46.09967872961002,interpolate_xyz,492647.9781698538,6278199.023833491,,,,,
2026-01-27 03:59:56+00:00,492648.29604493896,6278199.180301285,46.10954348060926,interpolate_xyz,492648.29604497575,6278199.180198189,,,,,
2026-01-27 03:59:57+00:00,492648.6139200605,6278199.336665982,46.1194082316085,interpolate_xyz,492648.6139200986,6278199.336562886,,,,,
2026-01-27 03:59:58+00:00,492648.93179518206,6278199.493030679,46.12927298260775,interpolate_xyz,492648.93179522,6278199.492927583,,,,,
2026-01-27 03:59:59+00:00,492649.2496703036,6278199.649395376,46.139137733606994,interpolate_xyz,492649.2496703399,6278199.649292281,,,,,
2026-01-27 04:00:00+00:00,492649.5675454251,6278199.8057600735,46.149002484606235,interpolate_xyz,492649.5675454631,6278199.805656977,,,,,
2026-01-27 04:00:01+00:00,492649.88542054663,6278199.9621247705,46.158867235605484,interpolate_xyz,492649.8854205848,6278199.962021675,,,,,
2026-01-27 04:00:02+00:00,492650.2032956682,6278200.118489468,46.168731986604726,interpolate_xyz,492650.203295705,6278200.118386372,,,,,
2026-01-27 04:00:03+00:00,492650.52117078967,6278200.274854165,46.17859673760397,interpolate_xyz,492650.5211708262,6278200.274751069,,,,,
2026-01-27 04:00:04+00:00,492650.8390459112,6278200.431218862,46.18846148860322,interpolate_xyz,492650.83904594823,6278200.431115765,,,,,
2026-01-27 04:00:05+00:00,492651.15692103276,6278200.587583559,46.19832623960246,interpolate_xyz,492651.15692106885,6278200.587480462,,,,,
2026-01-27 04:00:06+00:00,492651.4747961543,6278200.743948256,46.2081909906017,interpolate_xyz,492651.47479619033,6278200.743845159,,,,,
2026-01-27 04:00:07+00:00,492651.7926712758,6278200.900312953,46.21805574160094,interpolate_xyz,492651.7926713127,6278200.900209855,,,,,
2026-01-27 04:00:08+00:00,492652.11054639734,6278201.056677649,46.22792049260019,interpolate_xyz,492652.11054643366,6278201.056574553,,,,,
2026-01-27 04:00:09+00:00,492652.4284215189,6278201.213042346,46.23778524359943,interpolate_xyz,492652.42842155544,6278201.2129392475,,,,,
2026-01-27 04:00:10+00:00,492652.7462966404,6278201.369407043,46.247649994598675,interpolate_xyz,492652.74629667815,6278201.369303946,,,,,
2026-01-27 04:00:11+00:00,492653.0641717619,6278201.52577174,46.25751474559792,interpolate_xyz,492653.0641717994,6278201.525668643,,,,,
2026-01-27 04:00:12+00:00,492653.38204688346,6278201.682136437,46.267379496597165,interpolate_xyz,492653.3820469216,6278201.68203334,,,,,
2026-01-27 04:00:13+00:00,492653.699922005,6278201.838501134,46.27724424759641,interpolate_xyz,492653.69992204226,6278201.838398037,,,,,
2026-01-27 04:00:14+00:00,492654.0177971265,6278201.994865831,46.28710899859565,interpolate_xyz,492654.01779716386,6278201.9947627345,,,,,
2026-01-27 04:00:15+00:00,492654.33567224804,6278202.151230528,46.2969737495949,interpolate_xyz,492654.33567228395,6278202.151127432,,,,,
2026-01-27 04:00:16+00:00,492654.6535473696,6278202.307595225,46.30683850059414,interpolate_xyz,492654.65354740736,6278202.307492129,,,,,
2026-01-27 04:00:17+00:00,492654.97142249113,6278202.463959922,46.31670325159338,interpolate_xyz,492654.9714225293,6278202.463856827,,,,,
2026-01-27 04:00:18+00:00,492655.2892976126,6278202.620324619,46.32656800259263,interpolate_xyz,492655.28929764975,6278202.620221523,,,,,
